dataset,scenario,model,config,column,n_rows,n_unique,unique_ratio,n_null_like,null_rate,is_categorical,top_value,top_share
imdb_movie_reviews,eda_sentiment,haiku,skill_off_update,review_character_count,250,64,0.256,0,0.0,0,700,0.736
imdb_movie_reviews,eda_sentiment,haiku,skill_off_update,detected_themes,250,72,0.288,0,0.0,0,general,0.156
imdb_movie_reviews,eda_sentiment,haiku,skill_off_update,positive_sentiment_words,250,5,0.02,0,0.0,1,0,0.472
imdb_movie_reviews,eda_sentiment,haiku,skill_off_update,negative_sentiment_words,250,7,0.028,0,0.0,1,0,0.632
imdb_movie_reviews,eda_sentiment,haiku,skill_off_update,sentiment_word_ratio,250,13,0.052,0,0.0,1,0.0,0.472
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,aspect_acting,250,7,0.028,0,0.0,1,0,0.484
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,aspect_plot,250,5,0.02,0,0.0,1,0,0.516
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,aspect_direction,250,10,0.04,0,0.0,1,0,0.428
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,aspect_music,250,5,0.02,0,0.0,1,0,0.876
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,aspect_humor,250,7,0.028,0,0.0,1,0,0.772
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,aspect_emotion,250,4,0.016,0,0.0,1,0,0.864
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,aspect_special_effects,250,3,0.012,0,0.0,1,0,0.932
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,aspect_nostalgia,250,6,0.024,0,0.0,1,0,0.844
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,dominant_theme,250,9,0.036,0,0.0,1,acting,0.308
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,positive_word_count,250,7,0.028,0,0.0,1,0,0.544
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,negative_word_count,250,9,0.036,0,0.0,1,0,0.58
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,sentiment_word_ratio,250,17,0.068,0,0.0,1,0.0,0.544
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,sarcasm_signal,250,2,0.008,0,0.0,1,0,0.992
imdb_movie_reviews,eda_sentiment,sonnet,skill_off_update,review_length_words,250,68,0.272,0,0.0,0,127,0.084
imdb_movie_reviews,eda_sentiment,haiku,skill_on_e2e,craft_quality_assessment,250,5,0.02,1,0.004,1,strong_execution,0.312
imdb_movie_reviews,eda_sentiment,haiku,skill_on_e2e,emotional_resonance_intensity,250,4,0.016,0,0.0,1,emotionally_flat,0.532
imdb_movie_reviews,eda_sentiment,haiku,skill_on_e2e,narrative_coherence_clarity,250,5,0.02,1,0.004,1,confusing_disjointed,0.456
imdb_movie_reviews,eda_sentiment,haiku,skill_on_e2e,actor_performance_quality,250,5,0.02,68,0.272,1,competent_solid,0.284
imdb_movie_reviews,eda_sentiment,haiku,skill_on_e2e,ensemble_chemistry,250,2,0.008,0,0.0,1,False,0.9
imdb_movie_reviews,eda_sentiment,haiku,skill_on_e2e,comparative_framing,250,3,0.012,0,0.0,1,unfavorable_comparison,0.484
imdb_movie_reviews,eda_sentiment,haiku,skill_on_e2e,genre_expectation_alignment,250,5,0.02,1,0.004,1,exceeds_expectations,0.296
imdb_movie_reviews,eda_sentiment,sonnet,skill_on_e2e,primary_criticism_target,250,8,0.032,0,0.0,1,none_criticized,0.5
imdb_movie_reviews,eda_sentiment,sonnet,skill_on_e2e,primary_praise_target,250,8,0.032,0,0.0,1,none_praised,0.5
imdb_movie_reviews,eda_sentiment,sonnet,skill_on_e2e,narrative_quality,250,5,0.02,0,0.0,1,competent_conventional,0.38
imdb_movie_reviews,eda_sentiment,sonnet,skill_on_e2e,acting_quality,250,5,0.02,0,0.0,1,not_assessed,0.652
imdb_movie_reviews,eda_sentiment,sonnet,skill_on_e2e,emotional_intensity,250,4,0.016,0,0.0,1,3,0.732
imdb_movie_reviews,eda_sentiment,sonnet,skill_on_e2e,hyperbole_valence,250,5,0.02,0,0.0,1,moderate_negative,0.296
imdb_movie_reviews,eda_sentiment,sonnet,skill_on_e2e,nostalgic_framing,250,2,0.008,0,0.0,1,False,0.808
imdb_movie_reviews,eda_sentiment,sonnet,skill_on_e2e,comparative_reference_type,250,5,0.02,0,0.0,1,no_comparison,0.656
imdb_movie_reviews,eda_sentiment,sonnet,skill_on_e2e,genre_expectation_met,250,5,0.02,0,0.0,1,not_met,0.412
imdb_movie_reviews,eda_sentiment,sonnet,skill_on_e2e,watch_recommendation,250,5,0.02,0,0.0,1,conditional_avoid,0.28
imdb_movie_reviews,eda_sentiment,haiku,skill_on,screenplay_dialogue_quality,250,3,0.012,26,0.104,1,weak_critique,0.496
imdb_movie_reviews,eda_sentiment,haiku,skill_on,acting_quality,250,4,0.016,143,0.572,1,,0.572
imdb_movie_reviews,eda_sentiment,haiku,skill_on,technical_filmmaking,250,4,0.016,83,0.332,1,,0.332
imdb_movie_reviews,eda_sentiment,haiku,skill_on,emotional_impact,250,4,0.016,8,0.032,1,unmoved_flat,0.532
imdb_movie_reviews,eda_sentiment,haiku,skill_on,character_development,250,4,0.016,128,0.512,1,,0.512
imdb_movie_reviews,eda_sentiment,haiku,skill_on,plot_coherence,250,4,0.016,33,0.132,1,logical_well_structured,0.416
imdb_movie_reviews,eda_sentiment,haiku,skill_on,originality_freshness,250,4,0.016,109,0.436,1,,0.436
imdb_movie_reviews,eda_sentiment,haiku,skill_on,pacing_watchability,250,4,0.016,32,0.128,1,engaging_riveting,0.412
imdb_movie_reviews,eda_sentiment,haiku,skill_on,comparative_framing,250,4,0.016,1,0.004,1,unfavorably_compared,0.448
imdb_movie_reviews,eda_sentiment,sonnet,skill_on,primary_criticism_type,250,7,0.028,121,0.484,1,,0.484
imdb_movie_reviews,eda_sentiment,sonnet,skill_on,praise_dimension,250,7,0.028,13,0.052,1,story_writing,0.456
imdb_movie_reviews,eda_sentiment,sonnet,skill_on,plot_quality_signal,250,5,0.02,0,0.0,1,competent_conventional,0.352
imdb_movie_reviews,eda_sentiment,sonnet,skill_on,acting_quality_signal,250,5,0.02,133,0.532,1,,0.532
imdb_movie_reviews,eda_sentiment,sonnet,skill_on,writing_quality_signal,250,5,0.02,21,0.084,1,solid_serviceable,0.396
imdb_movie_reviews,eda_sentiment,sonnet,skill_on,reviewer_emotional_intensity,250,5,0.02,0,0.0,1,mildly_positive,0.288
imdb_movie_reviews,eda_sentiment,sonnet,skill_on,recommendation_stance,250,5,0.02,0,0.0,1,implicit_positive,0.408
imdb_movie_reviews,eda_sentiment,sonnet,skill_on,personal_investment,250,2,0.008,0,0.0,1,False,0.676
imdb_movie_reviews,eda_sentiment,sonnet,skill_on,comparative_reference,250,4,0.016,0,0.0,1,no_comparison,0.56
imdb_movie_reviews,eda_sentiment,sonnet,skill_on,genre_expectation_alignment,250,5,0.02,0,0.0,1,below_expectations,0.464
imdb_movie_reviews,focus_inference,haiku,skill_off_update,aspects_discussed,250,36,0.144,29,0.116,1,none,0.116
imdb_movie_reviews,focus_inference,haiku,skill_off_update,num_aspects,250,6,0.024,0,0.0,1,2,0.32
imdb_movie_reviews,focus_inference,sonnet,skill_off_update,focus_acting,250,2,0.008,0,0.0,1,1,0.532
imdb_movie_reviews,focus_inference,sonnet,skill_off_update,focus_plot_story,250,2,0.008,0,0.0,1,0,0.556
imdb_movie_reviews,focus_inference,sonnet,skill_off_update,focus_directing,250,2,0.008,0,0.0,1,0,0.692
imdb_movie_reviews,focus_inference,sonnet,skill_off_update,focus_visuals_cinematography,250,2,0.008,0,0.0,1,0,0.768
imdb_movie_reviews,focus_inference,sonnet,skill_off_update,focus_music_sound,250,2,0.008,0,0.0,1,0,0.876
imdb_movie_reviews,focus_inference,sonnet,skill_off_update,focus_dialogue,250,2,0.008,0,0.0,1,0,0.852
imdb_movie_reviews,focus_inference,sonnet,skill_off_update,focus_effects_technical,250,2,0.008,0,0.0,1,0,0.952
imdb_movie_reviews,focus_inference,sonnet,skill_off_update,focus_atmosphere_tone,250,2,0.008,0,0.0,1,0,0.828
imdb_movie_reviews,focus_inference,sonnet,skill_off_update,focus_entertainment_humor,250,2,0.008,0,0.0,1,0,0.712
imdb_movie_reviews,focus_inference,sonnet,skill_off_update,primary_focus,250,10,0.04,0,0.0,1,acting,0.532
imdb_movie_reviews,focus_inference,haiku,skill_on_e2e,technical_craft_focus,250,2,0.008,0,0.0,1,False,0.688
imdb_movie_reviews,focus_inference,haiku,skill_on_e2e,narrative_structure_focus,250,2,0.008,0,0.0,1,True,0.704
imdb_movie_reviews,focus_inference,haiku,skill_on_e2e,performance_quality_focus,250,2,0.008,0,0.0,1,False,0.604
imdb_movie_reviews,focus_inference,haiku,skill_on_e2e,emotional_impact_focus,250,2,0.008,0,0.0,1,False,0.648
imdb_movie_reviews,focus_inference,haiku,skill_on_e2e,genre_appropriateness_focus,250,2,0.008,0,0.0,1,True,0.516
imdb_movie_reviews,focus_inference,sonnet,skill_on_e2e,writing_script_assessment,250,4,0.016,118,0.472,1,,0.472
imdb_movie_reviews,focus_inference,sonnet,skill_on_e2e,plot_story_assessment,250,4,0.016,5,0.02,1,negative,0.428
imdb_movie_reviews,focus_inference,sonnet,skill_on_e2e,genre_originality_assessment,250,4,0.016,216,0.864,1,,0.864
imdb_movie_reviews,focus_inference,sonnet,skill_on_e2e,direction_cinematography_assessment,250,4,0.016,146,0.584,1,,0.584
imdb_movie_reviews,focus_inference,sonnet,skill_on_e2e,special_effects_production_assessment,250,4,0.016,237,0.948,1,,0.948
imdb_movie_reviews,focus_inference,sonnet,skill_on_e2e,pacing_tone_assessment,250,4,0.016,6,0.024,1,negative,0.428
imdb_movie_reviews,focus_inference,sonnet,skill_on_e2e,acting_performance_assessment,250,4,0.016,114,0.456,1,,0.456
imdb_movie_reviews,focus_inference,sonnet,skill_on_e2e,casting_fit_assessment,250,4,0.016,177,0.708,1,,0.708
imdb_movie_reviews,focus_inference,sonnet,skill_on_e2e,personal_emotional_reception,250,4,0.016,0,0.0,1,mild_positive,0.28
imdb_movie_reviews,focus_inference,sonnet,skill_on_e2e,comparison_to_other_works,250,4,0.016,0,0.0,1,no_comparison,0.7
imdb_movie_reviews,focus_inference,haiku,skill_on,acting_quality_focus,250,2,0.008,0,0.0,1,False,0.552
imdb_movie_reviews,focus_inference,haiku,skill_on,direction_cinematography_focus,250,2,0.008,0,0.0,1,False,0.796
imdb_movie_reviews,focus_inference,haiku,skill_on,technical_effects_focus,250,2,0.008,0,0.0,1,False,0.832
imdb_movie_reviews,focus_inference,haiku,skill_on,script_dialogue_focus,250,2,0.008,0,0.0,1,False,0.804
imdb_movie_reviews,focus_inference,haiku,skill_on,plot_originality_focus,250,2,0.008,0,0.0,1,False,0.512
imdb_movie_reviews,focus_inference,haiku,skill_on,thematic_depth_focus,250,2,0.008,0,0.0,1,False,0.572
imdb_movie_reviews,focus_inference,sonnet,skill_on,primary_aspect_focus,250,10,0.04,1,0.004,1,acting,0.276
imdb_movie_reviews,focus_inference,sonnet,skill_on,acting_quality,250,6,0.024,108,0.432,1,,0.432
imdb_movie_reviews,focus_inference,sonnet,skill_on,writing_script_quality,250,6,0.024,110,0.44,1,,0.44
imdb_movie_reviews,focus_inference,sonnet,skill_on,plot_originality,250,6,0.024,114,0.456,1,Unknown,0.456
imdb_movie_reviews,focus_inference,sonnet,skill_on,direction_cinematography_quality,250,6,0.024,158,0.632,1,,0.632
imdb_movie_reviews,focus_inference,sonnet,skill_on,genre_fit_assessment,250,5,0.02,0,0.0,1,fails_genre_expectations,0.388
imdb_movie_reviews,focus_inference,sonnet,skill_on,comparative_reference_type,250,5,0.02,0,0.0,1,no_comparison_made,0.752
imdb_movie_reviews,focus_inference,sonnet,skill_on,emotional_engagement_level,250,4,0.016,0,0.0,1,3,0.396
imdb_movie_reviews,predictive_negative,haiku,skill_off_update,negative_word_count,250,10,0.04,0,0.0,1,0,0.584
imdb_movie_reviews,predictive_negative,haiku,skill_off_update,exclamation_count,250,9,0.036,0,0.0,1,0,0.784
imdb_movie_reviews,predictive_negative,haiku,skill_off_update,caps_word_count,250,11,0.044,0,0.0,1,0,0.64
imdb_movie_reviews,predictive_negative,haiku,skill_off_update,negation_intensifier_count,250,13,0.052,0,0.0,1,2,0.2
imdb_movie_reviews,predictive_negative,sonnet,skill_off_update,neg_word_ratio,250,87,0.348,0,0.0,0,0.0,0.476
imdb_movie_reviews,predictive_negative,sonnet,skill_off_update,pos_word_ratio,250,94,0.376,0,0.0,0,0.0,0.376
imdb_movie_reviews,predictive_negative,sonnet,skill_off_update,neg_minus_pos_ratio,250,139,0.556,0,0.0,0,0.0,0.268
imdb_movie_reviews,predictive_negative,sonnet,skill_off_update,negation_count,250,8,0.032,0,0.0,1,1,0.32
imdb_movie_reviews,predictive_negative,sonnet,skill_off_update,intensified_neg_count,250,5,0.02,0,0.0,1,0,0.856
imdb_movie_reviews,predictive_negative,sonnet,skill_off_update,exclamation_count,250,9,0.036,0,0.0,1,0,0.784
imdb_movie_reviews,predictive_negative,sonnet,skill_off_update,avg_sentence_length,250,165,0.66,0,0.0,0,13.0,0.028
imdb_movie_reviews,predictive_negative,sonnet,skill_off_update,caps_ratio,250,57,0.228,0,0.0,1,0.0,0.704
imdb_movie_reviews,predictive_negative,sonnet,skill_off_update,review_length_log,250,67,0.268,0,0.0,0,4.844187,0.06
imdb_movie_reviews,predictive_negative,sonnet,skill_off_update,negation_before_pos_count,250,3,0.012,0,0.0,1,0,0.936
imdb_movie_reviews,predictive_negative,haiku,skill_on_e2e,explicit_harsh_judgment,250,2,0.008,0,0.0,1,False,0.548
imdb_movie_reviews,predictive_negative,haiku,skill_on_e2e,frustration_or_regret_signal,250,2,0.008,0,0.0,1,False,0.508
imdb_movie_reviews,predictive_negative,haiku,skill_on_e2e,acting_performance_criticism,250,2,0.008,0,0.0,1,False,0.66
imdb_movie_reviews,predictive_negative,haiku,skill_on_e2e,script_or_writing_problem,250,2,0.008,0,0.0,1,False,0.66
imdb_movie_reviews,predictive_negative,haiku,skill_on_e2e,narrative_coherence_issue,250,2,0.008,0,0.0,1,False,0.784
imdb_movie_reviews,predictive_negative,haiku,skill_on_e2e,fails_genre_or_expectation,250,2,0.008,0,0.0,1,False,0.524
imdb_movie_reviews,predictive_negative,sonnet,skill_on_e2e,script_quality,250,4,0.016,1,0.004,1,poor,0.368
imdb_movie_reviews,predictive_negative,sonnet,skill_on_e2e,plot_coherence,250,4,0.016,1,0.004,1,coherent,0.512
imdb_movie_reviews,predictive_negative,sonnet,skill_on_e2e,originality_assessment,250,3,0.012,0,0.0,1,somewhat_derivative,0.652
imdb_movie_reviews,predictive_negative,sonnet,skill_on_e2e,acting_quality,250,4,0.016,57,0.228,1,good,0.332
imdb_movie_reviews,predictive_negative,sonnet,skill_on_e2e,cast_chemistry_complaint,250,2,0.008,0,0.0,1,False,0.96
imdb_movie_reviews,predictive_negative,sonnet,skill_on_e2e,technical_production_quality,250,4,0.016,15,0.06,1,poor,0.424
imdb_movie_reviews,predictive_negative,sonnet,skill_on_e2e,reviewer_disgust_intensity,250,5,0.02,130,0.52,1,,0.52
imdb_movie_reviews,predictive_negative,sonnet,skill_on_e2e,reviewer_boredom_signal,250,2,0.008,0,0.0,1,False,0.888
imdb_movie_reviews,predictive_negative,sonnet,skill_on_e2e,overall_watchability_verdict,250,4,0.016,0,0.0,1,poor,0.356
imdb_movie_reviews,predictive_negative,sonnet,skill_on_e2e,negative_comparative_reference,250,2,0.008,0,0.0,1,False,0.82
imdb_movie_reviews,predictive_negative,sonnet,skill_on_e2e,genre_expectation_failure,250,2,0.008,0,0.0,1,False,0.656
imdb_movie_reviews,predictive_negative,haiku,skill_on,script_writing_quality_negative,250,5,0.02,143,0.572,1,,0.572
imdb_movie_reviews,predictive_negative,haiku,skill_on,acting_performance_issue,250,6,0.024,219,0.876,1,,0.876
imdb_movie_reviews,predictive_negative,haiku,skill_on,direction_cinematography_quality,250,5,0.02,157,0.628,1,,0.628
imdb_movie_reviews,predictive_negative,haiku,skill_on,special_effects_production_quality,250,4,0.016,219,0.876,1,,0.876
imdb_movie_reviews,predictive_negative,haiku,skill_on,pacing_editing_problem,250,5,0.02,229,0.916,1,,0.916
imdb_movie_reviews,predictive_negative,haiku,skill_on,unintended_negative_humor,250,2,0.008,0,0.0,1,False,0.604
imdb_movie_reviews,predictive_negative,haiku,skill_on,character_development_poor,250,2,0.008,0,0.0,1,False,0.864
imdb_movie_reviews,predictive_negative,haiku,skill_on,strong_negative_language_intensity,250,5,0.02,134,0.536,1,,0.536
imdb_movie_reviews,predictive_negative,haiku,skill_on,watch_completion_or_abandonment,250,5,0.02,225,0.9,1,,0.9
imdb_movie_reviews,predictive_negative,sonnet,skill_on,writing_quality,250,3,0.012,0,0.0,1,good,0.476
imdb_movie_reviews,predictive_negative,sonnet,skill_on,technical_execution,250,3,0.012,0,0.0,1,poor,0.36
imdb_movie_reviews,predictive_negative,sonnet,skill_on,pacing_structure,250,5,0.02,98,0.392,1,acceptable,0.416
imdb_movie_reviews,predictive_negative,sonnet,skill_on,acting_quality,250,4,0.016,69,0.276,1,poor,0.324
imdb_movie_reviews,predictive_negative,sonnet,skill_on,reviewer_disgust_intensity,250,5,0.02,137,0.548,1,,0.548
imdb_movie_reviews,predictive_negative,sonnet,skill_on,rewatchability_intent,250,5,0.02,0,0.0,1,mild_recommend,0.288
imdb_movie_reviews,whatif_complaints,haiku,skill_off_update,complaint_categories,250,18,0.072,202,0.808,1,none,0.808
imdb_movie_reviews,whatif_complaints,haiku,skill_off_update,num_complaints,250,4,0.016,0,0.0,1,0,0.808
imdb_movie_reviews,whatif_complaints,haiku,skill_off_update,sentiment_boost_if_addressed,250,5,0.02,0,0.0,1,0,0.808
imdb_movie_reviews,whatif_complaints,sonnet,skill_off_update,poor_writing,250,2,0.008,0,0.0,1,1,0.504
imdb_movie_reviews,whatif_complaints,sonnet,skill_off_update,weak_acting,250,2,0.008,0,0.0,1,0,0.784
imdb_movie_reviews,whatif_complaints,sonnet,skill_off_update,bad_pacing,250,2,0.008,0,0.0,1,0,0.796
imdb_movie_reviews,whatif_complaints,sonnet,skill_off_update,poor_direction,250,2,0.008,0,0.0,1,0,0.744
imdb_movie_reviews,whatif_complaints,sonnet,skill_off_update,shallow_characters,250,2,0.008,0,0.0,1,0,0.868
imdb_movie_reviews,whatif_complaints,sonnet,skill_off_update,sentiment_boost_if_complaints_fixed,250,11,0.044,0,0.0,1,0.0,0.412
imdb_movie_reviews,whatif_complaints,haiku,skill_on_e2e,primary_complaint_category,250,13,0.052,96,0.384,1,Unknown,0.384
imdb_movie_reviews,whatif_complaints,haiku,skill_on_e2e,reviewer_sentiment_orientation,250,4,0.016,0,0.0,1,harsh_dismissive,0.424
imdb_movie_reviews,whatif_complaints,haiku,skill_on_e2e,complaint_addressability_scope,250,6,0.024,1,0.004,1,story_inherent,0.456
imdb_movie_reviews,whatif_complaints,sonnet,skill_on_e2e,writing_complaint_type,250,6,0.024,162,0.648,1,,0.648
imdb_movie_reviews,whatif_complaints,sonnet,skill_on_e2e,acting_complaint_type,250,6,0.024,221,0.884,1,,0.884
imdb_movie_reviews,whatif_complaints,sonnet,skill_on_e2e,pacing_narrative_complaint,250,5,0.02,229,0.916,1,,0.916
imdb_movie_reviews,whatif_complaints,sonnet,skill_on_e2e,technical_production_complaint,250,5,0.02,227,0.908,1,,0.908
imdb_movie_reviews,whatif_complaints,sonnet,skill_on_e2e,originality_complaint,250,5,0.02,212,0.848,1,,0.848
imdb_movie_reviews,whatif_complaints,sonnet,skill_on_e2e,character_believability_complaint,250,5,0.02,205,0.82,1,,0.82
imdb_movie_reviews,whatif_complaints,sonnet,skill_on_e2e,complaint_severity,250,6,0.024,105,0.42,1,,0.42
imdb_movie_reviews,whatif_complaints,sonnet,skill_on_e2e,genre_expectation_mismatch,250,3,0.012,1,0.004,1,False,0.852
imdb_movie_reviews,whatif_complaints,sonnet,skill_on_e2e,low_budget_confounder,250,2,0.008,0,0.0,1,False,0.9
imdb_movie_reviews,whatif_complaints,haiku,skill_on,criticizes_writing,250,2,0.008,0,0.0,1,False,0.632
imdb_movie_reviews,whatif_complaints,haiku,skill_on,criticizes_acting,250,2,0.008,0,0.0,1,False,0.66
imdb_movie_reviews,whatif_complaints,haiku,skill_on,criticizes_technical_craft,250,2,0.008,0,0.0,1,False,0.752
imdb_movie_reviews,whatif_complaints,haiku,skill_on,criticizes_pacing_narrative,250,2,0.008,0,0.0,1,False,0.776
imdb_movie_reviews,whatif_complaints,sonnet,skill_on,writing_quality_complaint,250,5,0.02,0,0.0,1,no_complaint,0.784
imdb_movie_reviews,whatif_complaints,sonnet,skill_on,casting_fit_complaint,250,3,0.012,1,0.004,1,False,0.928
imdb_movie_reviews,whatif_complaints,sonnet,skill_on,genre_expectation_mismatch,250,2,0.008,0,0.0,1,False,0.932
imdb_movie_reviews,whatif_complaints,sonnet,skill_on,source_fidelity_complaint,250,2,0.008,0,0.0,1,False,0.948
imdb_movie_reviews,whatif_complaints,sonnet,skill_on,complaint_severity,250,5,0.02,0,0.0,1,1,0.344
yelp_polarity_reviews,causal_improve,haiku,skill_off_update,sentiment_driver,250,8,0.032,0,0.0,1,service_quality,0.416
yelp_polarity_reviews,causal_improve,haiku,skill_off_update,problem_mentioned,250,2,0.008,0,0.0,1,0,0.74
yelp_polarity_reviews,causal_improve,haiku,skill_off_update,improvement_keyword_count,250,5,0.02,0,0.0,1,0,0.664
yelp_polarity_reviews,causal_improve,sonnet,skill_off_update,service_sentiment,250,3,0.012,0,0.0,1,neutral,0.772
yelp_polarity_reviews,causal_improve,sonnet,skill_off_update,food_sentiment,250,3,0.012,0,0.0,1,neutral,0.784
yelp_polarity_reviews,causal_improve,sonnet,skill_off_update,value_sentiment,250,3,0.012,0,0.0,1,neutral,0.872
yelp_polarity_reviews,causal_improve,sonnet,skill_off_update,ambiance_sentiment,250,3,0.012,0,0.0,1,neutral,0.868
yelp_polarity_reviews,causal_improve,sonnet,skill_off_update,primary_complaint,250,6,0.024,208,0.832,1,none,0.5
yelp_polarity_reviews,causal_improve,sonnet,skill_off_update,top_positive_driver,250,6,0.024,125,0.5,1,none,0.5
yelp_polarity_reviews,causal_improve,sonnet,skill_off_update,satisfaction_driver,250,10,0.04,0,0.0,1,weakness:unspecified,0.332
yelp_polarity_reviews,causal_improve,haiku,skill_on_e2e,service_attentiveness_issue,250,2,0.008,0,0.0,1,False,0.752
yelp_polarity_reviews,causal_improve,haiku,skill_on_e2e,food_quality_issue,250,5,0.02,207,0.828,1,,0.828
yelp_polarity_reviews,causal_improve,haiku,skill_on_e2e,cleanliness_hygiene_issue,250,4,0.016,241,0.964,1,,0.964
yelp_polarity_reviews,causal_improve,haiku,skill_on_e2e,atmosphere_complaint,250,6,0.024,221,0.884,1,,0.884
yelp_polarity_reviews,causal_improve,haiku,skill_on_e2e,wait_time_delay,250,2,0.008,0,0.0,1,False,0.856
yelp_polarity_reviews,causal_improve,haiku,skill_on_e2e,staff_rudeness_dismissiveness,250,2,0.008,0,0.0,1,False,0.8
yelp_polarity_reviews,causal_improve,haiku,skill_on_e2e,crowd_density_context,250,4,0.016,126,0.504,1,,0.504
yelp_polarity_reviews,causal_improve,sonnet,skill_on_e2e,complaint_type,250,9,0.036,119,0.476,1,,0.476
yelp_polarity_reviews,causal_improve,sonnet,skill_on_e2e,staff_attitude_issue,250,2,0.008,0,0.0,1,False,0.8
yelp_polarity_reviews,causal_improve,sonnet,skill_on_e2e,wait_time_issue,250,2,0.008,0,0.0,1,False,0.872
yelp_polarity_reviews,causal_improve,sonnet,skill_on_e2e,food_quality_rating,250,6,0.024,108,0.432,1,,0.432
yelp_polarity_reviews,causal_improve,sonnet,skill_on_e2e,cleanliness_issue,250,2,0.008,0,0.0,1,False,0.96
yelp_polarity_reviews,causal_improve,sonnet,skill_on_e2e,order_accuracy_issue,250,2,0.008,0,0.0,1,False,0.952
yelp_polarity_reviews,causal_improve,sonnet,skill_on_e2e,ambiance_sentiment,250,4,0.016,150,0.6,1,,0.6
yelp_polarity_reviews,causal_improve,sonnet,skill_on_e2e,business_type,250,7,0.028,0,0.0,1,restaurant,0.596
yelp_polarity_reviews,causal_improve,sonnet,skill_on_e2e,revisit_intent,250,4,0.016,183,0.732,1,,0.732
yelp_polarity_reviews,causal_improve,haiku,skill_on,staff_attentiveness_issue,250,2,0.008,0,0.0,1,False,0.724
yelp_polarity_reviews,causal_improve,haiku,skill_on,staff_demeanor_issue,250,2,0.008,0,0.0,1,False,0.676
yelp_polarity_reviews,causal_improve,haiku,skill_on,order_fulfillment_problem,250,2,0.008,0,0.0,1,False,0.788
yelp_polarity_reviews,causal_improve,haiku,skill_on,food_taste_or_preparation_issue,250,2,0.008,0,0.0,1,False,0.504
yelp_polarity_reviews,causal_improve,haiku,skill_on,excessive_wait_time,250,2,0.008,0,0.0,1,False,0.864
yelp_polarity_reviews,causal_improve,haiku,skill_on,wait_time_transparency_issue,250,2,0.008,0,0.0,1,False,0.856
yelp_polarity_reviews,causal_improve,haiku,skill_on,pricing_concern,250,2,0.008,0,0.0,1,False,0.86
yelp_polarity_reviews,causal_improve,haiku,skill_on,ambiance_or_comfort_issue,250,2,0.008,0,0.0,1,False,0.632
yelp_polarity_reviews,causal_improve,sonnet,skill_on,complaint_type,250,9,0.036,0,0.0,1,no_complaint,0.472
yelp_polarity_reviews,causal_improve,sonnet,skill_on,staff_conduct,250,6,0.024,105,0.42,1,Unknown,0.42
yelp_polarity_reviews,causal_improve,sonnet,skill_on,management_response_quality,250,5,0.02,187,0.748,1,not_applicable,0.748
yelp_polarity_reviews,causal_improve,sonnet,skill_on,food_flavor_quality,250,7,0.028,113,0.452,1,Unknown,0.452
yelp_polarity_reviews,causal_improve,sonnet,skill_on,food_freshness_issue,250,2,0.008,0,0.0,1,False,0.96
yelp_polarity_reviews,causal_improve,sonnet,skill_on,cleanliness_issue,250,2,0.008,0,0.0,1,False,0.964
yelp_polarity_reviews,causal_improve,sonnet,skill_on,venue_category,250,7,0.028,0,0.0,1,restaurant,0.608
yelp_polarity_reviews,causal_improve,sonnet,skill_on,visit_completion,250,4,0.016,0,0.0,1,completed_dissatisfied,0.488
yelp_polarity_reviews,causal_improve,sonnet,skill_on,positive_standout_aspect,250,6,0.024,120,0.48,1,,0.48
yelp_polarity_reviews,causal_negative,haiku,skill_off_update,service_factor,250,2,0.008,0,0.0,1,0,0.516
yelp_polarity_reviews,causal_negative,haiku,skill_off_update,food_quality_factor,250,2,0.008,0,0.0,1,0,0.636
yelp_polarity_reviews,causal_negative,haiku,skill_off_update,cleanliness_factor,250,2,0.008,0,0.0,1,0,0.892
yelp_polarity_reviews,causal_negative,haiku,skill_off_update,price_factor,250,2,0.008,0,0.0,1,0,0.796
yelp_polarity_reviews,causal_negative,haiku,skill_off_update,ambiance_factor,250,2,0.008,0,0.0,1,0,0.852
yelp_polarity_reviews,causal_negative,haiku,skill_off_update,num_complaint_factors,250,6,0.024,0,0.0,1,1,0.408
yelp_polarity_reviews,causal_negative,haiku,skill_off_update,emotional_intensity,250,6,0.024,0,0.0,1,0,0.58
yelp_polarity_reviews,causal_negative,haiku,skill_off_update,emotional_language,250,2,0.008,0,0.0,1,0,0.9
yelp_polarity_reviews,causal_negative,sonnet,skill_off_update,complaint_category,250,8,0.032,0,0.0,1,positive,0.5
yelp_polarity_reviews,causal_negative,sonnet,skill_off_update,negative_signal_count,250,8,0.032,0,0.0,1,0,0.328
